"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-3135a",9.24531175822808,-1.14932510459085,1.92508947907333,-0.597024251124211,0.550491189536963,0.994751686136818
"hsa-miR-3136-5p",17.0536274123685,-0.00896581525619004,0.814513883805224,-0.0110075659045906,0.991217410472348,0.996993550002206
"hsa-miR-3138-3p",8.24082770374582,2.47391852041165,1.88370973986018,1.31332257197719,0.189074275684939,0.994751686136818
"hsa-miR-3139-5p",5.67949307501037,0.346931644931634,1.59345555689047,0.217722824732338,0.827645078699985,0.994751686136818
"hsa-miR-3143",139.095369206008,0.152267314423619,0.608330056334302,0.250303783017326,0.802352431143919,0.994751686136818
"hsa-miR-3150b-3p",25.3468551044546,0.349308371781374,1.58291559372082,0.220674035411001,0.825346249817511,0.994751686136818
"hsa-miR-3157-3p",27.992549308986,1.8577986869554,0.915021741356914,2.03033283580826,0.0423227186841481,0.994751686136818
"hsa-miR-3158-3p",1197.98325410508,0.123441949006342,0.569054646768904,0.216924595392106,0.828267109602819,0.994751686136818
"hsa-miR-3160-3p",33.7614975250338,-0.222543574351606,0.985241301009271,-0.225877228374038,NA,NA
"hsa-miR-3163",13.9164066304426,-0.512223763062979,1.3530787470808,-0.378561679553446,0.705013383039119,0.994751686136818
"hsa-miR-3173-3p",6.54937356380966,-0.194679288021859,1.53796753348835,-0.126582183162408,0.899271099270203,0.994751686136818
"hsa-miR-3173-5p",80.1942722928904,-0.76844643425518,0.820016962273555,-0.937110413087808,0.348701765599526,0.994751686136818
"hsa-miR-3174",7.81243783808226,0.0096314345047055,1.57229972786961,0.00612569876721636,0.995112430096541,0.996993550002206
"hsa-miR-3176-3p",194.997511545496,-0.225127525679766,0.834224626621749,-0.269864396824912,0.787264578469825,0.994751686136818
"hsa-miR-3177-3p",3.51407937182791,-1.35857288082523,2.28749475361905,-0.59391300403021,0.552570300923661,0.994751686136818
"hsa-miR-3194-5p",7.25545476778659,0.95419240847403,1.8246136393459,0.522955867421937,0.601004965261815,0.994751686136818
"hsa-miR-32-3p",9.68705618412509,-0.596895412336451,1.41271848788408,-0.422515467487411,0.672648813252027,0.994751686136818
"hsa-miR-32-5p",2826.14057448078,0.287594894574352,0.548985506816546,0.523866096651723,0.600371677092151,0.994751686136818
"hsa-miR-3200-3p",190.174913838997,0.611355239648846,0.611702222476598,0.9994327585956,0.31758509734729,0.994751686136818
"hsa-miR-3200-5p",55.9187822453785,-0.00797710030677324,0.802861747810167,-0.00993583307279373,0.992072482627833,0.996993550002206
"hsa-miR-3202",7.50256121887847,0.339246323274112,1.27050838332531,0.267016202117613,0.789456686373609,0.994751686136818
"hsa-miR-320a-3p/320b/320c/320d/320e",81572.5819153114,-2.33077851680187,0.66622690785226,-3.49847550336219,0.000467926072023558,0.248000818172486
"hsa-miR-323a-3p",4.93262115501951,2.11240583459126,1.83829441918986,1.14911181394012,0.25050987756254,0.994751686136818
"hsa-miR-323b-3p",10.2956478734586,1.20891900674467,1.31307468342329,0.920678025405928,0.35721855224065,0.994751686136818
"hsa-miR-324-3p",405.55612436726,-0.0429446411685879,0.387819400833325,-0.110733607128243,0.911827595219151,0.994751686136818
"hsa-miR-324-5p",179.995014481071,-0.572661983619466,0.477936101193026,-1.19819779713226,0.2308400227846,0.994751686136818
"hsa-miR-326-3p",10.3178270472073,-0.532471270393799,2.03140623941971,-0.262119540671444,0.793229282055491,0.994751686136818
"hsa-miR-328-3p",130.93947082113,-0.912116580852996,0.712497918116862,-1.28016736282364,0.200486281568474,0.994751686136818
"hsa-miR-330-3p",16.4475964468829,1.30887673533299,1.31688355538184,0.993919872401675,0.32026187873004,0.994751686136818
"hsa-miR-330-5p",7.92641915067789,1.84803302180802,1.75368527010138,1.05379970586238,0.291974628211189,0.994751686136818
"hsa-miR-331-3p",11.9592602024451,1.52959161544949,1.4233679361741,1.07462840533061,0.282541129161688,0.994751686136818
"hsa-miR-331-5p",54.6319337296223,-0.131160747289417,0.587533878319705,-0.223239462657924,0.823349140047916,0.994751686136818
"hsa-miR-335-3p",43.8108890125247,0.855846323853039,1.10411159348828,0.775144766978776,0.438254121181958,0.994751686136818
"hsa-miR-335-5p",767.037277577445,-0.150193107321906,0.519384784777428,-0.289175023458318,0.772447444128871,0.994751686136818
"hsa-miR-338-3p",117.971007728132,0.362537675741479,0.520953799781185,0.69591137619834,0.486484332463781,0.994751686136818
"hsa-miR-338-5p",28.5983887775079,-0.512575020371198,0.950989348942861,-0.53899133669687,0.589892832318356,0.994751686136818
"hsa-miR-339-3p",1119.63926710348,-0.523335559760259,0.398238226119472,-1.31412688545689,0.188803507938607,0.994751686136818
"hsa-miR-339-5p",333.72073300059,0.0955641225293172,0.375489263274218,0.254505606088468,0.799104973621679,0.994751686136818
"hsa-miR-33a-5p",29.508398952125,0.946366704466851,0.62608523328742,1.51156209115125,0.130645301665408,0.994751686136818
"hsa-miR-33b-5p",404.702211831927,-0.2846169025452,0.545935146660351,-0.52133830233552,0.602131123177156,0.994751686136818
"hsa-miR-340-3p",25.1701612367411,0.276250429721644,0.957526739412197,0.28850414129555,0.772960860925926,0.994751686136818
"hsa-miR-340-5p",5268.82088876042,0.0346988020100512,0.311269101139849,0.111475253672743,0.911239487985135,0.994751686136818
"hsa-miR-342-3p",465.037410381467,-1.38659165094662,0.608636923361933,-2.27819180487358,0.0227151523378079,0.994751686136818
"hsa-miR-342-5p",311.857551054927,-0.116720776553203,0.333675372015334,-0.349803390787377,0.726486254142976,0.994751686136818
"hsa-miR-345-5p",4936.51632257214,-0.220026246631451,0.435125418231072,-0.505661672273549,0.613094179030641,0.994751686136818
"hsa-miR-34a-5p",119.82712712535,-0.394508162541064,0.995655749213643,-0.396229482783223,NA,NA
"hsa-miR-34c-5p",26.9048737272168,0.176126020949034,1.20606534103321,0.146033564647626,0.883894891691212,0.994751686136818
"hsa-miR-3605-3p",143.976076653533,-0.0916606401368568,0.492403207974851,-0.186149559248075,0.852327478382549,0.994751686136818
"hsa-miR-3605-5p",206.059803349993,-1.16774361361962,0.540859737708094,-2.15905073387042,0.030846231161975,0.994751686136818
"hsa-miR-361-3p",421.515788348559,-0.708308988601167,0.485075642144251,-1.46020316639715,0.144234245366208,0.994751686136818
"hsa-miR-361-5p",352.034225020895,0.381537367307969,0.61207710016304,0.623348540904959,0.533055506003536,0.994751686136818
"hsa-miR-3611-3p",7.82120505059197,-0.455608385154013,0.930728236182582,-0.489518172375116,0.624474892221775,0.994751686136818
"hsa-miR-3613-3p",5.59503329303669,0.984231823172138,1.95866114712719,0.502502346879005,0.615314201957006,0.994751686136818
"hsa-miR-3613-5p",72.2901750983337,0.104657034658371,0.6226407886289,0.168085735097492,0.866515831429929,0.994751686136818
"hsa-miR-3614-5p",42.0301733063478,-0.546914142565642,0.844541338561381,-0.647587178500076,0.517251992206376,0.994751686136818
"hsa-miR-3615-3p",5669.21713257854,-0.502268561026034,0.360819699907904,-1.39202089341085,0.163916071146532,0.994751686136818
"hsa-miR-362-3p",100.087137836285,-0.0872956117291254,0.538888566016181,-0.16199195387364,0.871312190062549,0.994751686136818
"hsa-miR-362-5p",8.67184338813537,0.359115584363342,1.49238814099883,0.240631491565588,0.809840740486651,0.994751686136818
"hsa-miR-363-3p",16928.1762254828,-0.0381306301756671,0.309182698006841,-0.123327179759662,0.901848018781335,0.994751686136818
"hsa-miR-365a-3p/365b-3p",35.7953323775783,2.25875487394008,1.4353273651083,1.57368620486774,NA,NA
"hsa-miR-3675-5p",9.54015550944555,0.792774516758729,1.77481721517751,0.44667952844904,0.655106464857553,0.994751686136818
"hsa-miR-3677-3p",16.5517538477002,-0.104683273692794,1.25601269310112,-0.0833457131984304,0.933576652834712,0.995623195318056
"hsa-miR-3684",7.61473150538119,-1.02872155522655,1.41321396944803,-0.727930502716691,0.466656129899931,0.994751686136818
"hsa-miR-3688-3p",550.84956626921,0.510897623594676,0.412214478138567,1.23939757259796,0.21519829995318,0.994751686136818
"hsa-miR-369-3p",11.6205684459458,0.107975748880166,1.18926379973814,0.0907920924726207,0.927657793393458,0.995623195318056
"hsa-miR-369-5p",9.46859791170486,1.3858660890104,1.50759405635083,0.919256800709954,0.357961267585025,0.994751686136818
"hsa-miR-3691-5p",12.092151330232,-0.0910798329703055,0.891476507331965,-0.102167395574889,0.918623806862336,0.995623195318056
"hsa-miR-370-3p",27.2786378157154,2.56915549592345,2.52387978830507,1.01793893188898,0.308706978465225,0.994751686136818
"hsa-miR-371b-5p",32.4141407102587,0.238926915362037,0.929754017465182,0.256978631846551,NA,NA
"hsa-miR-374a-3p",261.589226319535,0.285837263120907,0.526528981391344,0.54287090212126,0.587218691580917,0.994751686136818
